combo_index,num_sources,veto_snr,star_cut,color1_min,color2_max,color2_min,color3_intercept,color3_slope,snr_threshold,recovered_ids
1564,7,2,0.8,0.75,1.5,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1565,7,2,0.8,0.75,1.5,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1566,7,2,0.8,0.75,1.5,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1567,7,2,0.8,0.75,1.5,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1568,7,2,0.8,0.75,1.5,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1569,7,2,0.8,0.75,1.5,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1570,7,2,0.8,0.75,1.5,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1571,7,2,0.8,0.75,1.5,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1572,7,2,0.8,0.75,1.5,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1573,7,2,0.8,0.75,1.5,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1574,7,2,0.8,0.75,1.5,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1575,7,2,0.8,0.75,1.5,-0.5,0.3,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1576,7,2,0.8,0.75,1.5,-0.5,0.3,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1577,7,2,0.8,0.75,1.5,-0.5,0.3,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1578,7,2,0.8,0.75,1.5,-0.5,0.3,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1579,7,2,0.8,0.75,1.5,-0.5,0.3,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1580,7,2,0.8,0.75,1.5,-0.5,0.3,0.44,2,"11659,12779,6802,1843,2034,8216,9562"
1581,7,2,0.8,0.75,1.5,-0.5,0.3,0.44,3,"11659,12779,6802,1843,2034,8216,9562"
1582,7,2,0.8,0.75,1.5,-0.5,0.3,0.44,4,"11659,12779,6802,1843,2034,8216,9562"
1583,7,2,0.8,0.75,1.5,-0.5,0.3,0.44,5,"11659,12779,6802,1843,2034,8216,9562"
1584,7,2,0.8,0.75,1.5,-0.5,0.3,0.44,6,"11659,12779,6802,1843,2034,8216,9562"
1585,7,2,0.8,0.75,1.5,-0.5,0.3,0.6,2,"11659,12779,6802,1843,2034,8216,9562"
1586,7,2,0.8,0.75,1.5,-0.5,0.3,0.6,3,"11659,12779,6802,1843,2034,8216,9562"
1587,7,2,0.8,0.75,1.5,-0.5,0.3,0.6,4,"11659,12779,6802,1843,2034,8216,9562"
1588,7,2,0.8,0.75,1.5,-0.5,0.3,0.6,5,"11659,12779,6802,1843,2034,8216,9562"
1589,7,2,0.8,0.75,1.5,-0.5,0.3,0.6,6,"11659,12779,6802,1843,2034,8216,9562"
1590,7,2,0.8,0.75,1.5,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1591,7,2,0.8,0.75,1.5,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1592,7,2,0.8,0.75,1.5,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1593,7,2,0.8,0.75,1.5,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1594,7,2,0.8,0.75,1.5,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1595,6,2,0.8,0.75,1.5,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1596,6,2,0.8,0.75,1.5,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1597,6,2,0.8,0.75,1.5,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1598,6,2,0.8,0.75,1.5,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1599,6,2,0.8,0.75,1.5,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1600,6,2,0.8,0.75,1.5,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1601,6,2,0.8,0.75,1.5,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1602,6,2,0.8,0.75,1.5,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1603,6,2,0.8,0.75,1.5,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1604,6,2,0.8,0.75,1.5,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1605,4,2,0.8,0.75,1.5,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1606,4,2,0.8,0.75,1.5,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1607,4,2,0.8,0.75,1.5,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1608,4,2,0.8,0.75,1.5,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
1609,4,2,0.8,0.75,1.5,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1610,4,2,0.8,0.75,1.5,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1611,4,2,0.8,0.75,1.5,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1612,4,2,0.8,0.75,1.5,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1613,4,2,0.8,0.75,1.5,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1614,4,2,0.8,0.75,1.5,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1615,4,2,0.8,0.75,1.5,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1616,4,2,0.8,0.75,1.5,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1617,4,2,0.8,0.75,1.5,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1618,4,2,0.8,0.75,1.5,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1619,4,2,0.8,0.75,1.5,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1620,10,2,0.8,1.0,0.5,-1.5,0.3,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1621,10,2,0.8,1.0,0.5,-1.5,0.3,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1622,10,2,0.8,1.0,0.5,-1.5,0.3,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1623,10,2,0.8,1.0,0.5,-1.5,0.3,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1624,10,2,0.8,1.0,0.5,-1.5,0.3,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1625,10,2,0.8,1.0,0.5,-1.5,0.3,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1626,10,2,0.8,1.0,0.5,-1.5,0.3,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1627,10,2,0.8,1.0,0.5,-1.5,0.3,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1628,10,2,0.8,1.0,0.5,-1.5,0.3,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1629,10,2,0.8,1.0,0.5,-1.5,0.3,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1630,10,2,0.8,1.0,0.5,-1.5,0.3,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1631,10,2,0.8,1.0,0.5,-1.5,0.3,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1632,10,2,0.8,1.0,0.5,-1.5,0.3,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1633,10,2,0.8,1.0,0.5,-1.5,0.3,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1634,10,2,0.8,1.0,0.5,-1.5,0.3,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1635,10,2,0.8,1.0,0.5,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1636,10,2,0.8,1.0,0.5,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1637,10,2,0.8,1.0,0.5,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1638,10,2,0.8,1.0,0.5,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1639,10,2,0.8,1.0,0.5,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1640,10,2,0.8,1.0,0.5,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1641,10,2,0.8,1.0,0.5,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1642,10,2,0.8,1.0,0.5,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1643,10,2,0.8,1.0,0.5,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1644,10,2,0.8,1.0,0.5,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1645,10,2,0.8,1.0,0.5,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1646,10,2,0.8,1.0,0.5,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1647,10,2,0.8,1.0,0.5,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1648,10,2,0.8,1.0,0.5,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1649,10,2,0.8,1.0,0.5,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1650,7,2,0.8,1.0,0.5,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1651,7,2,0.8,1.0,0.5,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1652,7,2,0.8,1.0,0.5,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1653,7,2,0.8,1.0,0.5,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1654,7,2,0.8,1.0,0.5,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1655,7,2,0.8,1.0,0.5,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1656,7,2,0.8,1.0,0.5,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1657,7,2,0.8,1.0,0.5,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1658,7,2,0.8,1.0,0.5,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1659,7,2,0.8,1.0,0.5,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1660,7,2,0.8,1.0,0.5,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1661,7,2,0.8,1.0,0.5,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1662,7,2,0.8,1.0,0.5,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1663,7,2,0.8,1.0,0.5,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1664,7,2,0.8,1.0,0.5,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1665,10,2,0.8,1.0,0.5,-1.0,0.3,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1666,10,2,0.8,1.0,0.5,-1.0,0.3,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1667,10,2,0.8,1.0,0.5,-1.0,0.3,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1668,10,2,0.8,1.0,0.5,-1.0,0.3,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1669,10,2,0.8,1.0,0.5,-1.0,0.3,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1670,10,2,0.8,1.0,0.5,-1.0,0.3,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1671,10,2,0.8,1.0,0.5,-1.0,0.3,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1672,10,2,0.8,1.0,0.5,-1.0,0.3,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1673,10,2,0.8,1.0,0.5,-1.0,0.3,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1674,10,2,0.8,1.0,0.5,-1.0,0.3,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1675,10,2,0.8,1.0,0.5,-1.0,0.3,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1676,10,2,0.8,1.0,0.5,-1.0,0.3,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1677,10,2,0.8,1.0,0.5,-1.0,0.3,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1678,10,2,0.8,1.0,0.5,-1.0,0.3,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1679,10,2,0.8,1.0,0.5,-1.0,0.3,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1680,10,2,0.8,1.0,0.5,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1681,10,2,0.8,1.0,0.5,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1682,10,2,0.8,1.0,0.5,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1683,10,2,0.8,1.0,0.5,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1684,10,2,0.8,1.0,0.5,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1685,10,2,0.8,1.0,0.5,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1686,10,2,0.8,1.0,0.5,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1687,10,2,0.8,1.0,0.5,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1688,10,2,0.8,1.0,0.5,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1689,10,2,0.8,1.0,0.5,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1690,10,2,0.8,1.0,0.5,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1691,10,2,0.8,1.0,0.5,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1692,10,2,0.8,1.0,0.5,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1693,10,2,0.8,1.0,0.5,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1694,10,2,0.8,1.0,0.5,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1695,7,2,0.8,1.0,0.5,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1696,7,2,0.8,1.0,0.5,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1697,7,2,0.8,1.0,0.5,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1698,7,2,0.8,1.0,0.5,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1699,7,2,0.8,1.0,0.5,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1700,7,2,0.8,1.0,0.5,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1701,7,2,0.8,1.0,0.5,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1702,7,2,0.8,1.0,0.5,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1703,7,2,0.8,1.0,0.5,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1704,7,2,0.8,1.0,0.5,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1705,7,2,0.8,1.0,0.5,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1706,7,2,0.8,1.0,0.5,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1707,7,2,0.8,1.0,0.5,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1708,7,2,0.8,1.0,0.5,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1709,7,2,0.8,1.0,0.5,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1710,6,2,0.8,1.0,0.5,-0.5,0.3,0.3,2,"11659,12779,6802,1843,8216,9562"
1711,6,2,0.8,1.0,0.5,-0.5,0.3,0.3,3,"11659,12779,6802,1843,8216,9562"
1712,6,2,0.8,1.0,0.5,-0.5,0.3,0.3,4,"11659,12779,6802,1843,8216,9562"
1713,6,2,0.8,1.0,0.5,-0.5,0.3,0.3,5,"11659,12779,6802,1843,8216,9562"
1714,6,2,0.8,1.0,0.5,-0.5,0.3,0.3,6,"11659,12779,6802,1843,8216,9562"
1715,6,2,0.8,1.0,0.5,-0.5,0.3,0.44,2,"11659,12779,6802,1843,8216,9562"
1716,6,2,0.8,1.0,0.5,-0.5,0.3,0.44,3,"11659,12779,6802,1843,8216,9562"
1717,6,2,0.8,1.0,0.5,-0.5,0.3,0.44,4,"11659,12779,6802,1843,8216,9562"
1718,6,2,0.8,1.0,0.5,-0.5,0.3,0.44,5,"11659,12779,6802,1843,8216,9562"
1719,6,2,0.8,1.0,0.5,-0.5,0.3,0.44,6,"11659,12779,6802,1843,8216,9562"
1720,6,2,0.8,1.0,0.5,-0.5,0.3,0.6,2,"11659,12779,6802,1843,8216,9562"
1721,6,2,0.8,1.0,0.5,-0.5,0.3,0.6,3,"11659,12779,6802,1843,8216,9562"
1722,6,2,0.8,1.0,0.5,-0.5,0.3,0.6,4,"11659,12779,6802,1843,8216,9562"
1723,6,2,0.8,1.0,0.5,-0.5,0.3,0.6,5,"11659,12779,6802,1843,8216,9562"
1724,6,2,0.8,1.0,0.5,-0.5,0.3,0.6,6,"11659,12779,6802,1843,8216,9562"
1725,6,2,0.8,1.0,0.5,-0.5,0.65,0.3,2,"11659,12779,6802,1843,8216,9562"
1726,6,2,0.8,1.0,0.5,-0.5,0.65,0.3,3,"11659,12779,6802,1843,8216,9562"
1727,6,2,0.8,1.0,0.5,-0.5,0.65,0.3,4,"11659,12779,6802,1843,8216,9562"
1728,6,2,0.8,1.0,0.5,-0.5,0.65,0.3,5,"11659,12779,6802,1843,8216,9562"
1729,6,2,0.8,1.0,0.5,-0.5,0.65,0.3,6,"11659,12779,6802,1843,8216,9562"
1730,6,2,0.8,1.0,0.5,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1731,6,2,0.8,1.0,0.5,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1732,6,2,0.8,1.0,0.5,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1733,6,2,0.8,1.0,0.5,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1734,6,2,0.8,1.0,0.5,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1735,6,2,0.8,1.0,0.5,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1736,6,2,0.8,1.0,0.5,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1737,6,2,0.8,1.0,0.5,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1738,6,2,0.8,1.0,0.5,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1739,6,2,0.8,1.0,0.5,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1740,4,2,0.8,1.0,0.5,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1741,4,2,0.8,1.0,0.5,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1742,4,2,0.8,1.0,0.5,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1743,4,2,0.8,1.0,0.5,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
1744,4,2,0.8,1.0,0.5,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1745,4,2,0.8,1.0,0.5,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1746,4,2,0.8,1.0,0.5,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1747,4,2,0.8,1.0,0.5,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1748,4,2,0.8,1.0,0.5,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1749,4,2,0.8,1.0,0.5,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1750,4,2,0.8,1.0,0.5,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1751,4,2,0.8,1.0,0.5,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1752,4,2,0.8,1.0,0.5,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1753,4,2,0.8,1.0,0.5,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1754,4,2,0.8,1.0,0.5,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1755,10,2,0.8,1.0,1.0,-1.5,0.3,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1756,10,2,0.8,1.0,1.0,-1.5,0.3,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1757,10,2,0.8,1.0,1.0,-1.5,0.3,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1758,10,2,0.8,1.0,1.0,-1.5,0.3,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1759,10,2,0.8,1.0,1.0,-1.5,0.3,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1760,10,2,0.8,1.0,1.0,-1.5,0.3,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1761,10,2,0.8,1.0,1.0,-1.5,0.3,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1762,10,2,0.8,1.0,1.0,-1.5,0.3,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1763,10,2,0.8,1.0,1.0,-1.5,0.3,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1764,10,2,0.8,1.0,1.0,-1.5,0.3,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1765,10,2,0.8,1.0,1.0,-1.5,0.3,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1766,10,2,0.8,1.0,1.0,-1.5,0.3,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1767,10,2,0.8,1.0,1.0,-1.5,0.3,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1768,10,2,0.8,1.0,1.0,-1.5,0.3,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1769,10,2,0.8,1.0,1.0,-1.5,0.3,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1770,10,2,0.8,1.0,1.0,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1771,10,2,0.8,1.0,1.0,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1772,10,2,0.8,1.0,1.0,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1773,10,2,0.8,1.0,1.0,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1774,10,2,0.8,1.0,1.0,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1775,10,2,0.8,1.0,1.0,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1776,10,2,0.8,1.0,1.0,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1777,10,2,0.8,1.0,1.0,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1778,10,2,0.8,1.0,1.0,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1779,10,2,0.8,1.0,1.0,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1780,10,2,0.8,1.0,1.0,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1781,10,2,0.8,1.0,1.0,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1782,10,2,0.8,1.0,1.0,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1783,10,2,0.8,1.0,1.0,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1784,10,2,0.8,1.0,1.0,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1785,7,2,0.8,1.0,1.0,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1786,7,2,0.8,1.0,1.0,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1787,7,2,0.8,1.0,1.0,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1788,7,2,0.8,1.0,1.0,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1789,7,2,0.8,1.0,1.0,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1790,7,2,0.8,1.0,1.0,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1791,7,2,0.8,1.0,1.0,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1792,7,2,0.8,1.0,1.0,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1793,7,2,0.8,1.0,1.0,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1794,7,2,0.8,1.0,1.0,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1795,7,2,0.8,1.0,1.0,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1796,7,2,0.8,1.0,1.0,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1797,7,2,0.8,1.0,1.0,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1798,7,2,0.8,1.0,1.0,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1799,7,2,0.8,1.0,1.0,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
